audio,text,description
/home/jupyter-koustav/fine_tuning/test_1/9906376183448922344.wav,plants make oxygen which humans breathe and they take in carbon-dioxide which humans exhale that is breathe out,A male speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/12682843461389402977.wav,plants make oxygen which humans breathe and they take in carbon-dioxide which humans exhale that is breathe out,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/2372674739221720006.wav,people may not anticipate that patience and understanding are also necessary for travellers returning home,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/4727095276781970486.wav,people may not anticipate that patience and understanding are also necessary for travellers returning home,A male speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/7237307653762156914.wav,"however the percentage of xdr-tb in the entire group of people with tuberculosis still seems to be low 6,000 of the total 330,000 people infected at any particular moment in south africa",A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/18338037673431314900.wav,feral children may have experienced severe child abuse or trauma before being abandoned or running away,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/15257026998252037010.wav,feral children may have experienced severe child abuse or trauma before being abandoned or running away,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/15004506730396162914.wav,he has been unable to take the drugs needed to overcome his pain as they are banned from the games,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/18202947038243735021.wav,he has been unable to take the drugs needed to overcome his pain as they are banned from the games,A male speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/1043394666292127188.wav,these theories look at what it is about certain people that make them want the things that they do and what things in their environment will make them do or not do certain things,A male speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/15533201887617185536.wav,these theories look at what it is about certain people that make them want the things that they do and what things in their environment will make them do or not do certain things,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/5358875111503056320.wav,as knowledge of greek declined the west found itself cut off from its greek philosophical and scientific roots,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/11200231708585274851.wav,as knowledge of greek declined the west found itself cut off from its greek philosophical and scientific roots,A male speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/5381693779708341332.wav,the capital of moldova is chişinău. the local language is romanian but russian is widely used,A male speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/4186976662250569146.wav,the capital of moldova is chişinău. the local language is romanian but russian is widely used,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/17541705185473334415.wav,this will allow players to control actions and movements in video games by moving the device through the air,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/15359249341091182172.wav,children are placed in foster care for a wide variety of reasons that range from neglect to abuse and even to extortion,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/14160468372285024125.wav,children are placed in foster care for a wide variety of reasons that range from neglect to abuse and even to extortion,A male speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/15935462347202880059.wav,resting on the top of one of the mountains north of mecca the cave is completely isolated from the rest of the world,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/9273458614645013056.wav,the report is highly critical of almost every aspect of the present policy of the executive towards iraq and it urges an immediate change of direction,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
